source,campaign,influencer_id,user_id,product,brand,date,orders,revenue
phillips-kramer.com,Campaign_4,115,user_3,Creatine,MuscleBlaze,2025-07-12,7,50.74
stone.com,Campaign_5,325,user_330,Biotin,HKVitals,2025-06-20,8,206.3
smith.com,Campaign_3,472,user_922,Whey Protein,MuscleBlaze,2025-06-09,2,71.25
wright.com,Campaign_7,94,user_759,Mass Gainer,MuscleBlaze,2025-06-04,7,219.61
diaz.info,Campaign_10,228,user_308,Whey Protein,MuscleBlaze,2025-06-30,8,447.86
miranda-payne.info,Campaign_3,341,user_945,Creatine,MuscleBlaze,2025-07-08,3,179.51
rivas.com,Campaign_7,478,user_910,Fish Oil,HKVitals,2025-05-30,7,218.88
carpenter-bryant.info,Campaign_4,280,user_126,Mass Gainer,MuscleBlaze,2025-07-03,7,382.78
howard.com,Campaign_5,87,user_933,Mass Gainer,MuscleBlaze,2025-07-05,3,133.63
parks.info,Campaign_5,288,user_83,Biotin,HKVitals,2025-06-21,5,417.4
rosales.com,Campaign_5,218,user_434,Melatonin,HKVitals,2025-05-24,9,486.21
franco-matthews.com,Campaign_9,58,user_682,Mass Gainer,MuscleBlaze,2025-05-24,6,481.47
anderson.info,Campaign_4,184,user_767,Melatonin,HKVitals,2025-06-10,5,38.89
holt-sanders.net,Campaign_1,276,user_390,Creatine,MuscleBlaze,2025-07-05,4,248.89
conner.com,Campaign_5,226,user_611,Fish Oil,HKVitals,2025-06-19,8,129.52
powers.com,Campaign_2,130,user_918,Mass Gainer,MuscleBlaze,2025-07-13,9,25.7
reyes.net,Campaign_1,73,user_96,Kids Protein,Gritzo,2025-06-05,6,224.04
gonzalez.com,Campaign_6,301,user_89,Melatonin,HKVitals,2025-05-23,5,347.98
wood-robinson.net,Campaign_5,15,user_934,SuperMilk,Gritzo,2025-07-17,4,32.24
jackson.net,Campaign_6,130,user_367,Creatine,MuscleBlaze,2025-06-05,8,292.34
bowers-nunez.com,Campaign_9,193,user_213,BCAA,MuscleBlaze,2025-07-07,9,53.21
johnson.net,Campaign_10,431,user_296,Whey Protein,MuscleBlaze,2025-06-15,8,324.91
howard.com,Campaign_7,85,user_22,Multivitamins,HKVitals,2025-06-10,3,255.23
medina-lee.info,Campaign_1,329,user_987,Immunity Booster,Gritzo,2025-07-11,3,342.69
foster.com,Campaign_2,496,user_654,BCAA,MuscleBlaze,2025-07-01,5,72.15
taylor.com,Campaign_10,297,user_934,Creatine,MuscleBlaze,2025-05-23,7,346.67
turner.com,Campaign_4,347,user_325,Mass Gainer,MuscleBlaze,2025-06-06,2,141.03
jones.com,Campaign_8,166,user_149,Kids Protein,Gritzo,2025-07-13,8,21.22
finley.com,Campaign_8,240,user_786,Creatine,MuscleBlaze,2025-05-26,6,443.39
miller.com,Campaign_3,52,user_312,Immunity Booster,Gritzo,2025-06-18,1,197.97
reed-johnson.info,Campaign_9,121,user_143,Creatine,MuscleBlaze,2025-07-15,1,461.58
henson.com,Campaign_7,50,user_435,SuperMilk,Gritzo,2025-06-23,4,271.32
lester.org,Campaign_8,276,user_985,Multivitamins,HKVitals,2025-06-04,7,89.49
velazquez-wilson.info,Campaign_6,86,user_864,Melatonin,HKVitals,2025-06-02,4,373.3
perez.com,Campaign_7,17,user_617,Melatonin,HKVitals,2025-06-27,5,482.93
warren-marquez.com,Campaign_7,62,user_787,Multivitamins,HKVitals,2025-07-08,6,354.95
roberts.org,Campaign_9,306,user_638,Creatine,MuscleBlaze,2025-07-07,5,444.36
harper.com,Campaign_1,322,user_422,Biotin,HKVitals,2025-06-16,6,89.4
rodriguez.net,Campaign_8,63,user_678,SuperMilk,Gritzo,2025-06-25,9,86.79
evans.info,Campaign_4,335,user_967,BCAA,MuscleBlaze,2025-07-06,3,43.17
love.info,Campaign_5,369,user_600,Whey Protein,MuscleBlaze,2025-07-10,7,239.55
gilbert-sanders.com,Campaign_6,393,user_808,BCAA,MuscleBlaze,2025-06-13,8,135.58
munoz-reed.com,Campaign_8,417,user_442,Biotin,HKVitals,2025-06-13,9,406.95
randall-murray.com,Campaign_2,429,user_584,Fish Oil,HKVitals,2025-06-16,7,86.85
nguyen.com,Campaign_1,161,user_969,SuperMilk,Gritzo,2025-06-17,3,492.69
blake.net,Campaign_8,132,user_921,Whey Protein,MuscleBlaze,2025-06-25,3,334.32
larson.com,Campaign_2,123,user_457,Mass Gainer,MuscleBlaze,2025-07-16,4,167.94
conner-gray.com,Campaign_8,193,user_422,BCAA,MuscleBlaze,2025-07-15,7,480.17
bennett.biz,Campaign_9,393,user_529,SuperMilk,Gritzo,2025-06-06,4,380.39
pennington.org,Campaign_1,200,user_438,SuperMilk,Gritzo,2025-06-29,5,62.34
cordova.com,Campaign_7,208,user_631,Immunity Booster,Gritzo,2025-06-18,2,449.48
craig.com,Campaign_6,349,user_806,Multivitamins,HKVitals,2025-07-03,6,328.9
fisher.com,Campaign_6,492,user_585,Kids Protein,Gritzo,2025-06-08,9,122.88
rodriguez.com,Campaign_1,104,user_836,Melatonin,HKVitals,2025-06-11,2,29.52
clark.com,Campaign_3,119,user_11,Immunity Booster,Gritzo,2025-07-11,8,404.13
payne.com,Campaign_7,330,user_53,Whey Protein,MuscleBlaze,2025-07-13,7,243.32
benitez.com,Campaign_5,377,user_479,Melatonin,HKVitals,2025-06-15,4,76.77
thornton.info,Campaign_8,151,user_572,Creatine,MuscleBlaze,2025-06-18,4,304.57
bass.org,Campaign_3,202,user_179,Multivitamins,HKVitals,2025-07-21,4,406.29
buckley.net,Campaign_3,363,user_516,Multivitamins,HKVitals,2025-06-26,4,333.87
craig.com,Campaign_4,478,user_826,BCAA,MuscleBlaze,2025-06-13,4,417.98
cox.com,Campaign_2,248,user_950,Melatonin,HKVitals,2025-06-11,9,332.26
nolan.com,Campaign_5,383,user_122,BCAA,MuscleBlaze,2025-06-03,5,499.89
perry.net,Campaign_7,1,user_410,Whey Protein,MuscleBlaze,2025-06-09,4,211.78
harris.net,Campaign_5,368,user_842,Immunity Booster,Gritzo,2025-05-31,6,102.91
bennett.org,Campaign_3,400,user_996,Multivitamins,HKVitals,2025-06-08,6,420.04
hernandez-greer.biz,Campaign_1,326,user_13,Melatonin,HKVitals,2025-05-30,3,220.99
williams-vaughan.com,Campaign_3,403,user_268,Fish Oil,HKVitals,2025-06-18,1,271.24
warner.info,Campaign_1,418,user_118,Multivitamins,HKVitals,2025-06-23,9,354.61
castillo.com,Campaign_8,369,user_782,Whey Protein,MuscleBlaze,2025-07-02,5,66.13
young.org,Campaign_7,81,user_250,BCAA,MuscleBlaze,2025-06-26,6,99.27
cummings.biz,Campaign_6,60,user_508,BCAA,MuscleBlaze,2025-05-31,4,121.02
newman.com,Campaign_8,319,user_605,Kids Protein,Gritzo,2025-07-12,6,142.06
fleming-bryant.net,Campaign_10,444,user_887,Melatonin,HKVitals,2025-05-26,7,300.8
gilmore.biz,Campaign_7,49,user_727,Kids Protein,Gritzo,2025-05-25,1,397.08
craig-jones.com,Campaign_7,331,user_658,Mass Gainer,MuscleBlaze,2025-07-10,1,371.15
smith-anderson.com,Campaign_8,93,user_435,Kids Protein,Gritzo,2025-06-01,9,84.89
cross.com,Campaign_6,483,user_278,Melatonin,HKVitals,2025-06-18,7,221.6
owens.org,Campaign_9,60,user_687,BCAA,MuscleBlaze,2025-07-20,8,385.78
moore.com,Campaign_2,28,user_43,Melatonin,HKVitals,2025-07-21,6,187.43
ruiz.net,Campaign_4,77,user_298,Immunity Booster,Gritzo,2025-05-23,9,142.76
lopez.biz,Campaign_5,132,user_936,Multivitamins,HKVitals,2025-05-28,5,60.55
higgins-lopez.org,Campaign_4,180,user_580,SuperMilk,Gritzo,2025-06-11,4,300.18
west-ramirez.org,Campaign_5,80,user_988,Kids Protein,Gritzo,2025-07-19,2,133.4
diaz.net,Campaign_5,310,user_897,Mass Gainer,MuscleBlaze,2025-07-19,6,202.15
rice-lynch.com,Campaign_8,162,user_841,Whey Protein,MuscleBlaze,2025-06-06,1,234.46
johnson.com,Campaign_8,469,user_493,Immunity Booster,Gritzo,2025-06-29,6,163.04
lopez-jordan.com,Campaign_7,16,user_44,Mass Gainer,MuscleBlaze,2025-07-19,6,482.64
paul.info,Campaign_3,340,user_216,Mass Gainer,MuscleBlaze,2025-06-11,4,412.2
shepard.com,Campaign_4,254,user_565,Fish Oil,HKVitals,2025-07-10,1,91.79
perez.info,Campaign_7,358,user_241,Kids Protein,Gritzo,2025-06-01,8,73.15
maynard.info,Campaign_10,291,user_313,Immunity Booster,Gritzo,2025-07-06,3,232.19
carter.com,Campaign_7,36,user_98,Kids Protein,Gritzo,2025-06-26,5,278.07
pierce.com,Campaign_7,81,user_3,Immunity Booster,Gritzo,2025-07-06,3,107.71
martinez.com,Campaign_4,165,user_245,Fish Oil,HKVitals,2025-07-12,4,308.39
oliver.org,Campaign_8,87,user_72,BCAA,MuscleBlaze,2025-06-23,9,273.59
johnson-young.com,Campaign_9,174,user_897,Creatine,MuscleBlaze,2025-06-30,7,225.31
mason.com,Campaign_7,438,user_104,Multivitamins,HKVitals,2025-07-06,8,138.53
young-stokes.org,Campaign_2,35,user_75,Mass Gainer,MuscleBlaze,2025-06-15,2,217.84
ramirez.com,Campaign_3,183,user_379,SuperMilk,Gritzo,2025-05-25,9,471.16
perry-randolph.com,Campaign_1,134,user_365,Kids Protein,Gritzo,2025-06-03,7,216.79
bradley-thompson.org,Campaign_5,321,user_497,Whey Protein,MuscleBlaze,2025-06-02,1,382.79
carson.org,Campaign_6,127,user_771,Whey Protein,MuscleBlaze,2025-06-07,9,28.11
potts.com,Campaign_10,360,user_653,Multivitamins,HKVitals,2025-06-08,9,91.17
frederick-wilson.net,Campaign_8,449,user_884,Immunity Booster,Gritzo,2025-06-25,1,138.43
osborne.info,Campaign_8,234,user_493,Creatine,MuscleBlaze,2025-06-18,5,337.17
brown.com,Campaign_7,3,user_56,SuperMilk,Gritzo,2025-06-02,1,277.97
thomas.com,Campaign_8,45,user_72,Fish Oil,HKVitals,2025-07-12,7,305.38
myers.com,Campaign_5,179,user_552,SuperMilk,Gritzo,2025-06-21,8,230.99
murray.net,Campaign_1,79,user_228,Kids Protein,Gritzo,2025-06-12,7,387.34
lowery.com,Campaign_5,201,user_13,Whey Protein,MuscleBlaze,2025-06-23,2,74.43
nelson.info,Campaign_10,98,user_954,Immunity Booster,Gritzo,2025-05-27,4,237.34
molina-lee.com,Campaign_6,25,user_704,Whey Protein,MuscleBlaze,2025-07-14,7,368.74
tucker.info,Campaign_1,81,user_675,Biotin,HKVitals,2025-06-18,2,211.71
espinoza.com,Campaign_7,55,user_484,BCAA,MuscleBlaze,2025-06-01,5,193.98
king.info,Campaign_10,200,user_520,SuperMilk,Gritzo,2025-06-10,8,251.16
figueroa.com,Campaign_3,66,user_314,SuperMilk,Gritzo,2025-07-19,6,32.9
smith.net,Campaign_6,262,user_628,SuperMilk,Gritzo,2025-06-01,1,384.97
porter-wilson.com,Campaign_2,151,user_941,BCAA,MuscleBlaze,2025-07-05,4,376.53
nguyen-johnson.com,Campaign_10,50,user_21,Kids Protein,Gritzo,2025-05-23,5,421.4
graham.com,Campaign_2,77,user_517,Multivitamins,HKVitals,2025-06-14,8,86.38
moreno-stanley.info,Campaign_2,353,user_186,Biotin,HKVitals,2025-06-08,3,401.11
fernandez-koch.biz,Campaign_6,394,user_769,Fish Oil,HKVitals,2025-06-30,1,382.94
bishop.biz,Campaign_6,291,user_257,Whey Protein,MuscleBlaze,2025-07-17,8,448.49
nguyen.com,Campaign_7,233,user_355,Creatine,MuscleBlaze,2025-06-30,3,72.49
hayes.com,Campaign_6,342,user_387,Melatonin,HKVitals,2025-06-25,7,411.1
jacobs-gardner.org,Campaign_3,333,user_15,Biotin,HKVitals,2025-07-10,1,204.44
cook-quinn.com,Campaign_10,453,user_701,Multivitamins,HKVitals,2025-07-12,6,59.75
little-powell.com,Campaign_3,70,user_859,Multivitamins,HKVitals,2025-05-26,1,408.02
munoz.com,Campaign_8,361,user_723,Kids Protein,Gritzo,2025-07-01,9,391.66
martin.net,Campaign_9,396,user_636,Kids Protein,Gritzo,2025-07-20,4,317.87
zamora-williams.com,Campaign_2,87,user_297,Fish Oil,HKVitals,2025-06-15,1,249.94
garcia-fisher.com,Campaign_4,177,user_943,Kids Protein,Gritzo,2025-06-17,2,153.15
pearson.com,Campaign_7,107,user_237,Biotin,HKVitals,2025-07-06,1,468.82
harrell.org,Campaign_3,47,user_943,Immunity Booster,Gritzo,2025-07-05,7,363.08
taylor-munoz.com,Campaign_5,93,user_156,Fish Oil,HKVitals,2025-07-17,1,230.63
king.com,Campaign_9,95,user_26,Mass Gainer,MuscleBlaze,2025-06-15,1,208.09
meadows.net,Campaign_1,258,user_123,BCAA,MuscleBlaze,2025-05-23,2,342.65
chen.biz,Campaign_5,470,user_964,Immunity Booster,Gritzo,2025-06-11,1,206.62
ramirez-smith.com,Campaign_7,146,user_202,Kids Protein,Gritzo,2025-07-09,8,128.53
smith-jones.com,Campaign_8,24,user_46,Whey Protein,MuscleBlaze,2025-06-05,5,270.61
moore.biz,Campaign_8,270,user_155,Biotin,HKVitals,2025-07-13,4,379.14
ayala-edwards.org,Campaign_10,38,user_809,Whey Protein,MuscleBlaze,2025-07-06,3,475.3
espinoza-white.com,Campaign_4,41,user_844,SuperMilk,Gritzo,2025-06-25,1,148.64
garner-clark.com,Campaign_4,34,user_814,Biotin,HKVitals,2025-06-09,4,190.09
parker.net,Campaign_9,497,user_132,Melatonin,HKVitals,2025-06-22,4,73.79
guerrero.com,Campaign_4,68,user_202,BCAA,MuscleBlaze,2025-07-10,3,428.12
medina.com,Campaign_10,202,user_584,Mass Gainer,MuscleBlaze,2025-07-15,6,328.96
smith.org,Campaign_6,328,user_788,Multivitamins,HKVitals,2025-07-16,4,406.1
prince.org,Campaign_1,166,user_655,BCAA,MuscleBlaze,2025-07-19,8,52.57
chapman.net,Campaign_3,91,user_256,SuperMilk,Gritzo,2025-07-20,1,228.8
dickerson-wilson.net,Campaign_8,191,user_666,Biotin,HKVitals,2025-06-19,2,412.69
haynes.biz,Campaign_9,286,user_356,SuperMilk,Gritzo,2025-07-17,9,86.62
mendoza-rogers.org,Campaign_7,323,user_278,Mass Gainer,MuscleBlaze,2025-06-03,5,288.8
barnett.biz,Campaign_3,39,user_53,Biotin,HKVitals,2025-05-31,2,265.47
mayer.net,Campaign_7,413,user_253,Mass Gainer,MuscleBlaze,2025-07-03,7,20.35
mathews.info,Campaign_4,480,user_383,Biotin,HKVitals,2025-06-11,1,169.21
jackson.org,Campaign_2,298,user_462,Biotin,HKVitals,2025-06-11,4,236.93
berg.net,Campaign_5,177,user_84,Creatine,MuscleBlaze,2025-07-04,9,433.63
hughes-smith.biz,Campaign_2,88,user_239,SuperMilk,Gritzo,2025-06-17,6,289.56
jimenez.com,Campaign_4,248,user_877,BCAA,MuscleBlaze,2025-07-16,2,135.15
chambers-wheeler.com,Campaign_6,348,user_204,Kids Protein,Gritzo,2025-06-01,8,134.71
mcclure-cherry.com,Campaign_1,351,user_784,Immunity Booster,Gritzo,2025-06-17,2,437.85
williams.com,Campaign_4,19,user_574,Whey Protein,MuscleBlaze,2025-06-15,8,257.19
murphy-johnson.info,Campaign_10,157,user_267,Creatine,MuscleBlaze,2025-06-11,2,442.75
roberts.com,Campaign_8,464,user_988,SuperMilk,Gritzo,2025-06-17,8,347.98
thomas.com,Campaign_9,289,user_930,Creatine,MuscleBlaze,2025-06-19,2,238.2
martinez-ibarra.com,Campaign_6,483,user_258,Melatonin,HKVitals,2025-07-17,3,465.4
mckinney.biz,Campaign_2,215,user_498,Immunity Booster,Gritzo,2025-07-13,7,65.9
jones.com,Campaign_5,210,user_165,Creatine,MuscleBlaze,2025-06-18,4,327.18
ruiz.com,Campaign_2,39,user_642,SuperMilk,Gritzo,2025-06-08,3,492.85
rhodes-greer.biz,Campaign_3,165,user_479,Multivitamins,HKVitals,2025-07-13,7,467.81
potter.info,Campaign_1,141,user_566,Creatine,MuscleBlaze,2025-05-27,7,222.34
hill.com,Campaign_2,401,user_76,Whey Protein,MuscleBlaze,2025-07-03,9,129.21
henry.com,Campaign_2,392,user_134,Melatonin,HKVitals,2025-05-25,5,118.04
murray.com,Campaign_10,301,user_816,Mass Gainer,MuscleBlaze,2025-07-15,9,54.45
brewer.com,Campaign_1,35,user_114,SuperMilk,Gritzo,2025-06-22,9,484.2
barr.biz,Campaign_7,401,user_611,Multivitamins,HKVitals,2025-06-03,5,365.06
daniel.com,Campaign_8,459,user_400,SuperMilk,Gritzo,2025-06-05,8,205.82
smith.com,Campaign_8,275,user_932,Mass Gainer,MuscleBlaze,2025-05-30,2,272.71
cobb.com,Campaign_4,486,user_666,Multivitamins,HKVitals,2025-07-01,6,250.58
hernandez.com,Campaign_7,306,user_729,Creatine,MuscleBlaze,2025-06-04,2,166.17
williams.com,Campaign_9,77,user_845,SuperMilk,Gritzo,2025-05-30,1,190.98
lopez.com,Campaign_6,482,user_321,Fish Oil,HKVitals,2025-07-15,9,342.29
lee.com,Campaign_3,406,user_656,BCAA,MuscleBlaze,2025-06-06,4,138.1
williams.com,Campaign_4,84,user_852,Fish Oil,HKVitals,2025-05-25,2,20.79
evans.biz,Campaign_8,420,user_814,Mass Gainer,MuscleBlaze,2025-06-26,9,472.28
colon-brown.net,Campaign_5,223,user_720,BCAA,MuscleBlaze,2025-07-13,4,39.05
garza-burke.com,Campaign_8,31,user_492,Mass Gainer,MuscleBlaze,2025-06-12,9,266.84
smith.info,Campaign_7,18,user_238,Multivitamins,HKVitals,2025-06-23,4,309.47
thomas-phillips.info,Campaign_2,220,user_843,Multivitamins,HKVitals,2025-06-19,3,91.12
chang.com,Campaign_2,404,user_379,Immunity Booster,Gritzo,2025-07-19,7,150.39
gould.info,Campaign_6,446,user_937,Melatonin,HKVitals,2025-06-19,8,223.81
perkins-santiago.org,Campaign_6,290,user_88,Fish Oil,HKVitals,2025-07-01,5,68.45
hart-simmons.com,Campaign_9,22,user_330,Biotin,HKVitals,2025-07-19,5,207.59
fisher.biz,Campaign_5,378,user_673,Immunity Booster,Gritzo,2025-07-05,1,498.47
caldwell-ritter.biz,Campaign_10,434,user_962,Kids Protein,Gritzo,2025-06-22,5,475.2
reed.com,Campaign_8,228,user_295,Creatine,MuscleBlaze,2025-06-23,5,210.73
torres.org,Campaign_4,328,user_581,Fish Oil,HKVitals,2025-06-02,1,443.76
acosta.com,Campaign_9,477,user_390,Biotin,HKVitals,2025-06-14,9,284.29
townsend.biz,Campaign_5,406,user_50,Immunity Booster,Gritzo,2025-06-29,4,491.25
miller.com,Campaign_1,131,user_689,BCAA,MuscleBlaze,2025-06-29,2,300.84
wright.info,Campaign_1,429,user_395,Melatonin,HKVitals,2025-07-05,8,59.84
duncan.net,Campaign_9,130,user_444,Creatine,MuscleBlaze,2025-07-20,1,321.19
sanders.info,Campaign_2,201,user_64,Creatine,MuscleBlaze,2025-07-16,2,199.43
carlson.info,Campaign_2,457,user_459,Mass Gainer,MuscleBlaze,2025-07-10,3,365.13
wu-cunningham.com,Campaign_1,154,user_722,Kids Protein,Gritzo,2025-07-19,3,194.95
hahn.com,Campaign_6,187,user_446,Kids Protein,Gritzo,2025-06-25,5,179.82
phillips-baker.com,Campaign_3,257,user_420,SuperMilk,Gritzo,2025-06-14,3,339.03
castillo-evans.biz,Campaign_2,125,user_273,SuperMilk,Gritzo,2025-06-07,3,67.56
carr-moses.info,Campaign_3,489,user_497,Multivitamins,HKVitals,2025-07-05,1,106.64
garrett.com,Campaign_5,53,user_93,Melatonin,HKVitals,2025-07-05,8,216.48
johnson-logan.com,Campaign_1,441,user_151,Immunity Booster,Gritzo,2025-05-27,5,25.79
house-patton.biz,Campaign_8,80,user_279,Melatonin,HKVitals,2025-06-24,8,112.49
stone-lopez.org,Campaign_7,43,user_215,Immunity Booster,Gritzo,2025-06-02,1,288.16
conway-todd.biz,Campaign_7,146,user_297,Whey Protein,MuscleBlaze,2025-06-11,9,369.57
little.com,Campaign_8,167,user_749,BCAA,MuscleBlaze,2025-07-14,1,194.54
garcia.org,Campaign_9,256,user_756,Mass Gainer,MuscleBlaze,2025-06-18,3,232.91
thomas-brock.com,Campaign_7,31,user_415,Multivitamins,HKVitals,2025-06-24,8,186.83
flores.net,Campaign_2,46,user_658,BCAA,MuscleBlaze,2025-05-24,1,60.16
reyes.net,Campaign_10,257,user_839,Biotin,HKVitals,2025-06-30,7,471.58
hernandez.com,Campaign_9,430,user_837,Mass Gainer,MuscleBlaze,2025-06-30,5,254.72
mosley.com,Campaign_7,129,user_576,BCAA,MuscleBlaze,2025-06-29,3,78.63
davis.com,Campaign_7,312,user_226,Immunity Booster,Gritzo,2025-06-13,8,444.62
knight.org,Campaign_5,46,user_269,Biotin,HKVitals,2025-06-27,7,242.2
elliott.org,Campaign_6,344,user_540,BCAA,MuscleBlaze,2025-06-09,2,265.67
daniel.com,Campaign_4,439,user_335,BCAA,MuscleBlaze,2025-07-06,9,386.34
turner.com,Campaign_4,312,user_304,Multivitamins,HKVitals,2025-06-04,6,248.08
velazquez.org,Campaign_9,78,user_608,Whey Protein,MuscleBlaze,2025-06-12,2,262.69
hayes.com,Campaign_4,23,user_467,BCAA,MuscleBlaze,2025-06-01,2,52.71
diaz-chang.org,Campaign_8,48,user_350,Mass Gainer,MuscleBlaze,2025-06-19,1,253.93
johnson-russell.com,Campaign_4,190,user_110,Mass Gainer,MuscleBlaze,2025-06-01,4,137.29
figueroa-richards.com,Campaign_4,136,user_703,BCAA,MuscleBlaze,2025-05-24,5,204.2
stephenson.org,Campaign_2,322,user_337,Mass Gainer,MuscleBlaze,2025-05-30,9,299.51
dawson-owen.com,Campaign_1,5,user_857,BCAA,MuscleBlaze,2025-07-08,9,49.55
salazar.com,Campaign_8,294,user_502,Multivitamins,HKVitals,2025-07-18,2,62.62
johnson.com,Campaign_5,248,user_611,SuperMilk,Gritzo,2025-06-20,7,211.68
bradley.com,Campaign_8,353,user_536,SuperMilk,Gritzo,2025-06-12,6,333.78
hendricks.com,Campaign_7,132,user_857,Biotin,HKVitals,2025-07-01,5,357.87
griffin.com,Campaign_1,167,user_43,Creatine,MuscleBlaze,2025-07-03,4,474.78
knox.com,Campaign_4,264,user_26,Biotin,HKVitals,2025-06-27,6,35.74
johnson.com,Campaign_2,93,user_322,Multivitamins,HKVitals,2025-07-06,2,141.3
gonzales-maxwell.net,Campaign_1,349,user_863,Kids Protein,Gritzo,2025-06-02,4,434.41
short-haney.org,Campaign_8,256,user_522,Creatine,MuscleBlaze,2025-06-12,1,139.04
gutierrez.com,Campaign_8,37,user_238,BCAA,MuscleBlaze,2025-07-04,6,234.19
joseph-thomas.biz,Campaign_8,422,user_152,Mass Gainer,MuscleBlaze,2025-06-19,9,327.67
miller.com,Campaign_4,478,user_433,SuperMilk,Gritzo,2025-05-27,5,473.21
hahn.info,Campaign_6,120,user_657,Creatine,MuscleBlaze,2025-06-01,9,453.01
waller.biz,Campaign_4,367,user_599,Mass Gainer,MuscleBlaze,2025-07-04,8,312.86
raymond-moody.com,Campaign_4,188,user_483,Creatine,MuscleBlaze,2025-07-10,8,345.24
phelps.org,Campaign_10,396,user_652,BCAA,MuscleBlaze,2025-05-31,6,445.34
short.info,Campaign_7,104,user_244,Kids Protein,Gritzo,2025-05-31,8,311.51
alvarez.biz,Campaign_5,200,user_415,Multivitamins,HKVitals,2025-07-16,4,130.14
miller-acevedo.com,Campaign_2,368,user_54,BCAA,MuscleBlaze,2025-07-06,2,46.98
stevenson.com,Campaign_5,59,user_445,Biotin,HKVitals,2025-07-20,7,302.39
hernandez-ray.com,Campaign_5,367,user_979,Immunity Booster,Gritzo,2025-07-15,4,388.85
brown.com,Campaign_2,275,user_953,Mass Gainer,MuscleBlaze,2025-07-08,6,357.0
smith.net,Campaign_3,323,user_238,SuperMilk,Gritzo,2025-07-11,1,301.71
wong.biz,Campaign_8,424,user_994,Fish Oil,HKVitals,2025-07-05,4,253.92
martinez.com,Campaign_6,279,user_759,Whey Protein,MuscleBlaze,2025-06-25,4,348.76
lucas-pierce.net,Campaign_8,144,user_923,Melatonin,HKVitals,2025-06-15,2,56.61
watkins-graves.com,Campaign_10,242,user_61,Fish Oil,HKVitals,2025-07-15,8,273.56
stephenson.com,Campaign_9,238,user_73,Melatonin,HKVitals,2025-06-02,4,117.63
richmond.com,Campaign_9,156,user_450,Creatine,MuscleBlaze,2025-07-04,4,318.73
potts.net,Campaign_1,474,user_857,BCAA,MuscleBlaze,2025-06-29,6,29.84
shields-williams.com,Campaign_3,306,user_919,Immunity Booster,Gritzo,2025-07-16,4,428.85
rodriguez.com,Campaign_8,396,user_622,SuperMilk,Gritzo,2025-05-29,1,268.07
matthews-gregory.biz,Campaign_3,300,user_533,Creatine,MuscleBlaze,2025-05-28,3,247.71
adams.net,Campaign_1,472,user_647,Biotin,HKVitals,2025-05-23,8,460.57
mason-davis.com,Campaign_10,115,user_159,Fish Oil,HKVitals,2025-05-31,2,140.25
webster.info,Campaign_10,241,user_839,Kids Protein,Gritzo,2025-06-08,8,128.15
ramos-meza.net,Campaign_4,206,user_735,Biotin,HKVitals,2025-06-28,6,26.63
ramirez-wall.info,Campaign_6,274,user_93,BCAA,MuscleBlaze,2025-06-19,9,53.73
wright.com,Campaign_3,236,user_768,SuperMilk,Gritzo,2025-06-15,2,98.8
davis.info,Campaign_6,316,user_42,Multivitamins,HKVitals,2025-07-18,1,238.99
navarro-collins.com,Campaign_2,168,user_630,Melatonin,HKVitals,2025-06-20,2,398.61
jones.com,Campaign_3,343,user_345,Multivitamins,HKVitals,2025-06-05,5,94.79
carlson.com,Campaign_1,399,user_639,Multivitamins,HKVitals,2025-06-27,7,116.35
brown-valdez.com,Campaign_10,438,user_182,BCAA,MuscleBlaze,2025-06-08,7,229.12
robertson.org,Campaign_9,127,user_512,Creatine,MuscleBlaze,2025-06-20,9,481.41
smith.com,Campaign_8,195,user_568,Kids Protein,Gritzo,2025-05-23,5,492.32
padilla.biz,Campaign_6,63,user_990,Kids Protein,Gritzo,2025-07-09,9,433.42
higgins-alvarado.org,Campaign_6,379,user_250,BCAA,MuscleBlaze,2025-05-29,8,23.02
taylor.com,Campaign_5,439,user_909,Multivitamins,HKVitals,2025-06-28,8,302.35
short.com,Campaign_7,168,user_734,Melatonin,HKVitals,2025-07-17,5,102.25
hernandez.com,Campaign_8,394,user_754,Multivitamins,HKVitals,2025-06-08,5,437.99
price-holt.com,Campaign_1,311,user_943,Biotin,HKVitals,2025-07-16,2,270.37
leach.com,Campaign_1,352,user_239,SuperMilk,Gritzo,2025-06-10,4,296.67
jones-lynch.com,Campaign_5,265,user_184,BCAA,MuscleBlaze,2025-07-09,5,208.62
king.com,Campaign_8,73,user_547,Mass Gainer,MuscleBlaze,2025-07-01,4,118.34
hicks.com,Campaign_6,447,user_341,Mass Gainer,MuscleBlaze,2025-07-19,7,373.02
robinson.org,Campaign_9,365,user_640,Immunity Booster,Gritzo,2025-06-30,6,270.92
mason.info,Campaign_8,61,user_740,Immunity Booster,Gritzo,2025-07-20,7,451.3
underwood.com,Campaign_1,315,user_718,Kids Protein,Gritzo,2025-07-09,8,139.43
mcfarland-church.com,Campaign_2,238,user_385,Whey Protein,MuscleBlaze,2025-06-06,2,110.38
heath.net,Campaign_3,342,user_844,Whey Protein,MuscleBlaze,2025-06-03,9,268.63
harrison.com,Campaign_9,66,user_575,Mass Gainer,MuscleBlaze,2025-07-12,2,366.57
rivera.com,Campaign_1,319,user_236,Fish Oil,HKVitals,2025-07-18,3,31.49
callahan.net,Campaign_9,45,user_915,Fish Oil,HKVitals,2025-05-23,9,162.25
